query_id	subject_id	n_of_mismatches	e_value	bit_score	name	gene	number1	cog	involve	mission	bacteria	NC_000964	medium	locus	gene_ontology	p
OHDNGLAN_01421	DEG10050053	83	6.56e-06	41.2	DEG1005	znuA	16272089	COG4531P	-	high-affinity zinc transporter periplasmic component	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0042597 GO:0046872 GO:0006829	P44526
OHDNGLAN_01425	DEG10050127	11	1.73e-123	340.0	DEG1005	HI0366	16272314	COG3063NU	-	fimbrial biogenesis and twitching motility protein	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	-	P43988
OHDNGLAN_01426	DEG10050128	7	0.0	602.0	DEG1005	HI0367	16272315	COG1426S	-	hypothetical protein	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0003677	Q57065
OHDNGLAN_01432	DEG10050129	3	0.0	1247.0	DEG1005	hscA	16272321	COG0443O	-	chaperone protein HscA	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0005524 GO:0016887 GO:0016226 GO:0006457	P44669
OHDNGLAN_01434	DEG10050130	5	1.8000000000000002e-123	340.0	DEG1005	hscB	16272323	COG1076O	-	co-chaperone HscB	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0006457 GO:0051259	Q57006
OHDNGLAN_01437	DEG10050462	161	1.42e-18	81.3	DEG1005	csd	30995438	COG0520E	-	NifS	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0031071 GO:0030170	Q57476
OHDNGLAN_01439	DEG10050131	2	0.0	491.0	DEG1005	HI0380	16272328	COG0565J	-	hypothetical protein	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0003723 GO:0008173 GO:0006396	P44676
OHDNGLAN_01442	DEG10050508	33	2.4100000000000003e-66	213.0	DEG1005	yhxB	16273312	-	-	tail fibre protein/phosphomannomutase	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	-	P44178
OHDNGLAN_01464	DEG10050509	211	3.14e-39	141.0	DEG1005	HI1409	16273316	COG3567S	-	hypothetical protein	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	-	P44183
OHDNGLAN_01465	DEG10050510	70	0.0	652.0	DEG1005	HI1410	16273317	COG1783R	-	terminase large subunit-like protein	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0006323	P44184
OHDNGLAN_01469	DEG10050511	5	1.05e-53	156.0	DEG1005	HI1413	16273320	-	-	hypothetical protein	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0016021	P44185
OHDNGLAN_01470	DEG10050512	20	9.630000000000001e-31	100.0	DEG1005	HI1414	16273321	-	-	hypothetical protein	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0016021	P44186
OHDNGLAN_01495	DEG10050514	91	1.3e-50	157.0	DEG1005	HI1418	30995448	COG3617K	-	hypothetical protein	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	-	P44189
OHDNGLAN_01496	DEG10050516	5	6.03e-78	229.0	DEG1005	HI1422	16273327	COG3561K	-	hypothetical protein	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	-	P44193
OHDNGLAN_01501	DEG10050516	12	3.8e-73	217.0	DEG1005	HI1422	16273327	COG3561K	-	hypothetical protein	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	-	P44193
OHDNGLAN_01505	DEG10050118	129	3.24e-116	332.0	DEG1005	rdgC	16272261	COG2974L	-	recombination associated protein	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0005737 GO:0006310	P44628
OHDNGLAN_01515	DEG10050132	2	0.0	855.0	DEG1005	tolB	16272330	COG0823U	-	translocation protein TolB	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0042597 GO:0017038	P44677
OHDNGLAN_01520	DEG10050133	7	0.0	1307.0	DEG1005	dinG	16272335	COG1199KL	-	ATP-dependent helicase	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0005524 GO:0008026 GO:0003677	P44680
OHDNGLAN_01523	DEG10050091	172	6.46e-11	58.9	DEG1005	menE	16272158	COG0318IQ	-	O-succinylbenzoic acid--CoA ligase	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0005524 GO:0008756 GO:0009234	P44565
OHDNGLAN_01525	DEG10050134	96	4.2199999999999995e-172	488.0	DEG1005	HI0391	30995371	COG1835I	-	hypothetical protein	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	-	-
OHDNGLAN_01527	DEG10050135	8	3.3100000000000005e-129	356.0	DEG1005	pth	16272343	COG0193J	-	peptidyl-tRNA hydrolase	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0005737 GO:0004045	P44682
OHDNGLAN_01532	DEG10050136	8	0.0	558.0	DEG1005	icc	16272348	COG1409R	-	cyclic 3',5'-adenosine monophosphate phosphodiesterase	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0004115 GO:0046872 GO:0000166	P44685
OHDNGLAN_01533	DEG10050137	2	1.41e-66	190.0	DEG1005	HI0400	16272349	COG3691S	-	hypothetical protein	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	-	P44686
OHDNGLAN_01538	DEG10050138	0	0.0	594.0	DEG1005	pdxY	16272354	COG2240H	-	pyridoxamine kinase	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0005524 GO:0004340 GO:0008478 GO:0008270 GO:0006096 GO:0009443	P44690
OHDNGLAN_01539	DEG10050139	3	0.0	639.0	DEG1005	accA	16272355	COG0825I	-	acetyl-CoA carboxylase carboxyltransferase subunit alpha	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0009317 GO:0003989 GO:0005524 GO:0006633 GO:2001295	P43872
OHDNGLAN_01541	DEG10050557	119	2.18e-26	98.2	DEG1005	lolD	16273449	COG1136V	-	ABC transporter ATP-binding protein	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0043190 GO:0005524 GO:0016887 GO:0042954	P45247
OHDNGLAN_01542	DEG10050255	61	1.54e-08	50.8	DEG1005	HI0756	16272697	COG4942D	-	hypothetical protein	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	-	P44864
OHDNGLAN_01546	DEG10050140	1	0.0	654.0	DEG1005	rluC	16272361	COG0564J	-	23S rRNA pseudouridylate synthase C	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0009982 GO:0003723 GO:0001522 GO:0006364	P44433
OHDNGLAN_01547	DEG10050141	6	0.0	1893.0	DEG1005	rne	30995373	COG1530J	-	ribonuclease E	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0005737 GO:0009898 GO:0004521 GO:0000287 GO:0008995 GO:0003723 GO:0008270 GO:0006402 GO:0006364 GO:0008033	P44443
OHDNGLAN_01550	DEG10050142	3	0.0	541.0	DEG1005	thiD	16272365	COG0351H	-	phosphomethylpyrimidine kinase	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0005524 GO:0008902 GO:0008972 GO:0009228 GO:0009229	P44697
OHDNGLAN_01551	DEG10050143	4	4.67e-169	459.0	DEG1005	thiE	16272366	COG0352H	-	thiamine-phosphate pyrophosphorylase	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0000287 GO:0004789 GO:0009228 GO:0009229	P71350
OHDNGLAN_01552	DEG10050144	5	0.0	853.0	DEG1005	HI0418	16272367	COG2271G	-	transport protein	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0016021 GO:0005886 GO:0022857	P44699
OHDNGLAN_01554	DEG10050321	212	3.1799999999999996e-67	215.0	DEG1005	rhlB	16272830	COG0513LKJ	-	ATP-dependent RNA helicase RhlB	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0005737 GO:0005524 GO:0004004 GO:0003723 GO:0006401	P44922
OHDNGLAN_01555	DEG10050145	7	2.47e-180	489.0	DEG1005	HI0423	16272371	COG4123R	-	hypothetical protein	Haemophilus influenzae Rd KW20	NC_000907	Rich medium	-	GO:0005737 GO:0003676 GO:0016430	P44702
