locus_tag	ftype	length_bp	gene	EC_number	COG	product
OHDNGLAN_01073	gene	468	rlmH			
OHDNGLAN_01073	mRNA	468	rlmH			
OHDNGLAN_01073	CDS	468	rlmH	2.1.1.177	COG1576	Ribosomal RNA large subunit methyltransferase H
OHDNGLAN_01074	gene	309	rsfS			
OHDNGLAN_01074	mRNA	309	rsfS			
OHDNGLAN_01074	CDS	309	rsfS		COG0799	Ribosomal silencing factor RsfS
OHDNGLAN_01075	gene	1656	aspT			
OHDNGLAN_01075	mRNA	1656	aspT			
OHDNGLAN_01075	CDS	1656	aspT			Aspartate/alanine antiporter
OHDNGLAN_01076	gene	1779	bacA			
OHDNGLAN_01076	mRNA	1779	bacA			
OHDNGLAN_01076	CDS	1779	bacA		COG4178	Vitamin B12 transport ATP-binding protein BacA
OHDNGLAN_01077	gene	1056	mreB			
OHDNGLAN_01077	mRNA	1056	mreB			
OHDNGLAN_01077	CDS	1056	mreB		COG1077	Cell shape-determining protein MreB
OHDNGLAN_01078	gene	1056	mreC			
OHDNGLAN_01078	mRNA	1056	mreC			
OHDNGLAN_01078	CDS	1056	mreC		COG1792	Cell shape-determining protein MreC
OHDNGLAN_01079	gene	489	mreD			
OHDNGLAN_01079	mRNA	489	mreD			
OHDNGLAN_01079	CDS	489	mreD		COG2891	Rod shape-determining protein MreD
OHDNGLAN_01080	gene	777				
OHDNGLAN_01080	mRNA	777				
OHDNGLAN_01080	CDS	777				hypothetical protein
OHDNGLAN_01081	gene	804	xthA			
OHDNGLAN_01081	mRNA	804	xthA			
OHDNGLAN_01081	CDS	804	xthA	3.1.11.2	COG0708	Exodeoxyribonuclease III
OHDNGLAN_01082	gene	675	rluA_2			
OHDNGLAN_01082	mRNA	675	rluA_2			
OHDNGLAN_01082	CDS	675	rluA_2	5.4.99.28	COG0564	Dual-specificity RNA pseudouridine synthase RluA
OHDNGLAN_01083	gene	1065				
OHDNGLAN_01083	mRNA	1065				
OHDNGLAN_01083	CDS	1065				hypothetical protein
OHDNGLAN_01084	gene	663	yccA			
OHDNGLAN_01084	mRNA	663	yccA			
OHDNGLAN_01084	CDS	663	yccA		COG0670	Modulator of FtsH protease YccA
OHDNGLAN_01085	gene	90				
OHDNGLAN_01085	mRNA	90				
OHDNGLAN_01085	tRNA	90				tRNA-Ser(tga)
OHDNGLAN_01086	gene	555	ytfJ			
OHDNGLAN_01086	mRNA	555	ytfJ			
OHDNGLAN_01086	CDS	555	ytfJ		COG3054	putative protein YtfJ
OHDNGLAN_01087	gene	327				
OHDNGLAN_01087	mRNA	327				
OHDNGLAN_01087	CDS	327				hypothetical protein
OHDNGLAN_01088	gene	639	eda			
OHDNGLAN_01088	mRNA	639	eda			
OHDNGLAN_01088	CDS	639	eda		COG0800	Putative KHG/KDPG aldolase
OHDNGLAN_01089	gene	846				
OHDNGLAN_01089	mRNA	846				
OHDNGLAN_01089	CDS	846		1.-.-.-	COG1028	putative oxidoreductase
OHDNGLAN_01090	gene	945	kdgK			
OHDNGLAN_01090	mRNA	945	kdgK			
OHDNGLAN_01090	CDS	945	kdgK	2.7.1.45	COG0524	2-dehydro-3-deoxygluconokinase
OHDNGLAN_01091	gene	1272	dctM			
OHDNGLAN_01091	mRNA	1272	dctM			
OHDNGLAN_01091	CDS	1272	dctM		COG1593	C4-dicarboxylate TRAP transporter large permease protein DctM
OHDNGLAN_01092	gene	471	yiaM			
OHDNGLAN_01092	mRNA	471	yiaM			
OHDNGLAN_01092	CDS	471	yiaM		COG3090	2,3-diketo-L-gulonate TRAP transporter small permease protein YiaM
OHDNGLAN_01093	gene	987				
OHDNGLAN_01093	mRNA	987				
OHDNGLAN_01093	CDS	987			COG1638	putative protein
OHDNGLAN_01094	gene	1029	yjmD			
OHDNGLAN_01094	mRNA	1029	yjmD			
OHDNGLAN_01094	CDS	1029	yjmD	1.-.-.-	COG1063	putative zinc-type alcohol dehydrogenase-like protein YjmD
OHDNGLAN_01095	gene	750	lutR			
OHDNGLAN_01095	mRNA	750	lutR			
OHDNGLAN_01095	CDS	750	lutR		COG2186	HTH-type transcriptional regulator LutR
OHDNGLAN_01096	gene	1185	uxuA			
OHDNGLAN_01096	mRNA	1185	uxuA			
OHDNGLAN_01096	CDS	1185	uxuA	4.2.1.8	COG1312	Mannonate dehydratase
OHDNGLAN_01097	gene	714				
OHDNGLAN_01097	mRNA	714				
OHDNGLAN_01097	CDS	714				hypothetical protein
OHDNGLAN_01098	gene	1830	uvrC			
OHDNGLAN_01098	mRNA	1830	uvrC			
OHDNGLAN_01098	CDS	1830	uvrC		COG0322	UvrABC system protein C
OHDNGLAN_01099	gene	765	kdsB			
OHDNGLAN_01099	mRNA	765	kdsB			
OHDNGLAN_01099	CDS	765	kdsB	2.7.7.38	COG1212	3-deoxy-manno-octulosonate cytidylyltransferase
OHDNGLAN_01100	gene	999	lpxK			
OHDNGLAN_01100	mRNA	999	lpxK			
OHDNGLAN_01100	CDS	999	lpxK	2.7.1.130	COG1663	Tetraacyldisaccharide 4'-kinase
OHDNGLAN_01101	gene	1764	msbA			
OHDNGLAN_01101	mRNA	1764	msbA			
OHDNGLAN_01101	CDS	1764	msbA	7.5.2.6	COG1132	Lipid A export ATP-binding/permease protein MsbA
OHDNGLAN_01102	gene	2367				
OHDNGLAN_01102	mRNA	2367				
OHDNGLAN_01102	CDS	2367				hypothetical protein
OHDNGLAN_01103	gene	438	dksA			
OHDNGLAN_01103	mRNA	438	dksA			
OHDNGLAN_01103	CDS	438	dksA		COG1734	RNA polymerase-binding transcription factor DksA
OHDNGLAN_01104	gene	1359	pcnB			
OHDNGLAN_01104	mRNA	1359	pcnB			
OHDNGLAN_01104	CDS	1359	pcnB	2.7.7.19	COG0617	Poly(A) polymerase I
OHDNGLAN_01105	gene	483	folK			
OHDNGLAN_01105	mRNA	483	folK			
OHDNGLAN_01105	CDS	483	folK	2.7.6.3	COG0801	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase
OHDNGLAN_01106	gene	477	tsaE			
OHDNGLAN_01106	mRNA	477	tsaE			
OHDNGLAN_01106	CDS	477	tsaE		COG0802	tRNA threonylcarbamoyladenosine biosynthesis protein TsaE
OHDNGLAN_01107	gene	1299				
OHDNGLAN_01107	mRNA	1299				
OHDNGLAN_01107	CDS	1299				hypothetical protein
OHDNGLAN_01108	gene	1890	mutL			
OHDNGLAN_01108	mRNA	1890	mutL			
OHDNGLAN_01108	CDS	1890	mutL		COG0323	DNA mismatch repair protein MutL
OHDNGLAN_01109	gene	936	miaA			
OHDNGLAN_01109	mRNA	936	miaA			
OHDNGLAN_01109	CDS	936	miaA	2.5.1.75	COG0324	tRNA dimethylallyltransferase
OHDNGLAN_01110	gene	2946	glnE			
OHDNGLAN_01110	mRNA	2946	glnE			
OHDNGLAN_01110	CDS	2946	glnE		COG1391	Bifunctional glutamine synthetase adenylyltransferase/adenylyl-removing enzyme
OHDNGLAN_01111	gene	1677	recN			
OHDNGLAN_01111	mRNA	1677	recN			
OHDNGLAN_01111	CDS	1677	recN		COG0497	DNA repair protein RecN
OHDNGLAN_01112	gene	891	nadK			
OHDNGLAN_01112	mRNA	891	nadK			
OHDNGLAN_01112	CDS	891	nadK	2.7.1.23	COG0061	NAD kinase
OHDNGLAN_01113	gene	597	grpE			
OHDNGLAN_01113	mRNA	597	grpE			
OHDNGLAN_01113	CDS	597	grpE		COG0576	Protein GrpE
OHDNGLAN_01114	gene	345				
OHDNGLAN_01114	mRNA	345				
OHDNGLAN_01114	CDS	345			COG1708	putative protein
OHDNGLAN_01115	gene	441				
OHDNGLAN_01115	mRNA	441				
OHDNGLAN_01115	CDS	441				putative protein
OHDNGLAN_01116	gene	2124	nrdD			
OHDNGLAN_01116	mRNA	2124	nrdD			
OHDNGLAN_01116	CDS	2124	nrdD	1.1.98.6	COG1328	Anaerobic ribonucleoside-triphosphate reductase
OHDNGLAN_01117	gene	861	tesB			
OHDNGLAN_01117	mRNA	861	tesB			
OHDNGLAN_01117	CDS	861	tesB	3.1.2.-	COG1946	Acyl-CoA thioesterase 2
OHDNGLAN_01118	gene	1380	cysS			
OHDNGLAN_01118	mRNA	1380	cysS			
OHDNGLAN_01118	CDS	1380	cysS	6.1.1.16	COG0215	Cysteine--tRNA ligase
OHDNGLAN_01119	gene	510	ppiB			
OHDNGLAN_01119	mRNA	510	ppiB			
OHDNGLAN_01119	CDS	510	ppiB	5.2.1.8	COG0652	Peptidyl-prolyl cis-trans isomerase B
OHDNGLAN_01120	gene	432				
OHDNGLAN_01120	mRNA	432				
OHDNGLAN_01120	CDS	432				hypothetical protein
OHDNGLAN_01121	gene	789	yjjV			
OHDNGLAN_01121	mRNA	789	yjjV			
OHDNGLAN_01121	CDS	789	yjjV	3.1.-.-	COG0084	putative metal-dependent hydrolase YjjV
OHDNGLAN_01122	gene	216				
OHDNGLAN_01122	mRNA	216				
OHDNGLAN_01122	CDS	216				hypothetical protein
OHDNGLAN_01123	gene	324	trxA			
OHDNGLAN_01123	mRNA	324	trxA			
OHDNGLAN_01123	CDS	324	trxA			Thioredoxin
OHDNGLAN_01124	gene	996	ldhA			
OHDNGLAN_01124	mRNA	996	ldhA			
OHDNGLAN_01124	CDS	996	ldhA	1.1.1.28	COG1052	D-lactate dehydrogenase
OHDNGLAN_01125	gene	1110	metI_2			
OHDNGLAN_01125	mRNA	1110	metI_2			
OHDNGLAN_01125	CDS	1110	metI_2	2.5.1.-	COG0626	Cystathionine gamma-synthase/O-acetylhomoserine (thiol)-lyase
OHDNGLAN_01126	gene	76				
OHDNGLAN_01126	mRNA	76				
OHDNGLAN_01126	tRNA	76				tRNA-Gly(gcc)
OHDNGLAN_01127	gene	74				
OHDNGLAN_01127	mRNA	74				
OHDNGLAN_01127	tRNA	74				tRNA-Cys(gca)
OHDNGLAN_01128	gene	87				
OHDNGLAN_01128	mRNA	87				
OHDNGLAN_01128	tRNA	87				tRNA-Leu(taa)
OHDNGLAN_01129	gene	76				
OHDNGLAN_01129	mRNA	76				
OHDNGLAN_01129	tRNA	76				tRNA-Lys(ttt)
OHDNGLAN_01130	gene	1278	thrC			
OHDNGLAN_01130	mRNA	1278	thrC			
OHDNGLAN_01130	CDS	1278	thrC	4.2.3.1	COG0498	Threonine synthase
OHDNGLAN_01131	gene	945	thrB			
OHDNGLAN_01131	mRNA	945	thrB			
OHDNGLAN_01131	CDS	945	thrB	2.7.1.39		Homoserine kinase
OHDNGLAN_01132	gene	2448	thrA			
OHDNGLAN_01132	mRNA	2448	thrA			
OHDNGLAN_01132	CDS	2448	thrA		COG0460	Bifunctional aspartokinase/homoserine dehydrogenase 1
OHDNGLAN_01133	gene	702				
OHDNGLAN_01133	mRNA	702				
OHDNGLAN_01133	CDS	702			COG0325	Pyridoxal phosphate homeostasis protein
OHDNGLAN_01134	gene	1713				
OHDNGLAN_01134	mRNA	1713				
OHDNGLAN_01134	CDS	1713				hypothetical protein
OHDNGLAN_01135	gene	999	fbpA			
OHDNGLAN_01135	mRNA	999	fbpA			
OHDNGLAN_01135	CDS	999	fbpA		COG1840	Iron-utilization periplasmic protein
OHDNGLAN_01136	gene	1521				
OHDNGLAN_01136	mRNA	1521				
OHDNGLAN_01136	CDS	1521				hypothetical protein
OHDNGLAN_01137	gene	1071	fbpC2			
OHDNGLAN_01137	mRNA	1071	fbpC2			
OHDNGLAN_01137	CDS	1071	fbpC2	7.2.2.7	COG3842	Fe(3+) ions import ATP-binding protein FbpC 2
OHDNGLAN_01138	gene	681				
OHDNGLAN_01138	mRNA	681				
OHDNGLAN_01138	CDS	681				hypothetical protein
OHDNGLAN_01139	gene	1134	dapE			
OHDNGLAN_01139	mRNA	1134	dapE			
OHDNGLAN_01139	CDS	1134	dapE	3.5.1.18	COG0624	Succinyl-diaminopimelate desuccinylase
OHDNGLAN_01140	gene	345				
OHDNGLAN_01140	mRNA	345				
OHDNGLAN_01140	CDS	345			COG1393	putative protein
OHDNGLAN_01141	gene	1881	htpG			
OHDNGLAN_01141	mRNA	1881	htpG			
OHDNGLAN_01141	CDS	1881	htpG		COG0326	Chaperone protein HtpG
OHDNGLAN_01142	gene	756				
OHDNGLAN_01142	mRNA	756				
OHDNGLAN_01142	CDS	756			COG0327	GTP cyclohydrolase 1 type 2 
OHDNGLAN_01143	gene	2373				
OHDNGLAN_01143	mRNA	2373				
OHDNGLAN_01143	CDS	2373				hypothetical protein
OHDNGLAN_01144	gene	1464				
OHDNGLAN_01144	mRNA	1464				
OHDNGLAN_01144	CDS	1464				hypothetical protein
OHDNGLAN_01145	gene	1158				
OHDNGLAN_01145	mRNA	1158				
OHDNGLAN_01145	CDS	1158				hypothetical protein
OHDNGLAN_01146	gene	3021				
OHDNGLAN_01146	mRNA	3021				
OHDNGLAN_01146	CDS	3021				hypothetical protein
OHDNGLAN_01147	gene	1389	ffh			
OHDNGLAN_01147	mRNA	1389	ffh			
OHDNGLAN_01147	CDS	1389	ffh		COG0541	Signal recognition particle protein
OHDNGLAN_01148	gene	1293				
OHDNGLAN_01148	mRNA	1293				
OHDNGLAN_01148	CDS	1293				hypothetical protein
OHDNGLAN_01149	gene	744				
OHDNGLAN_01149	mRNA	744				
OHDNGLAN_01149	CDS	744				hypothetical protein
OHDNGLAN_01150	gene	411				
OHDNGLAN_01150	mRNA	411				
OHDNGLAN_01150	CDS	411				hypothetical protein
OHDNGLAN_01151	gene	1290	serS			
OHDNGLAN_01151	mRNA	1290	serS			
OHDNGLAN_01151	CDS	1290	serS	6.1.1.11	COG0172	Serine--tRNA ligase
OHDNGLAN_01152	gene	630	gst			
OHDNGLAN_01152	mRNA	630	gst			
OHDNGLAN_01152	CDS	630	gst	2.5.1.18	COG0625	Glutathione S-transferase GST-4.5
OHDNGLAN_01153	gene	288				
OHDNGLAN_01153	mRNA	288				
OHDNGLAN_01153	CDS	288				hypothetical protein
OHDNGLAN_01154	gene	2235	tdhA			
OHDNGLAN_01154	mRNA	2235	tdhA			
OHDNGLAN_01154	CDS	2235	tdhA		COG1629	TonB-dependent heme receptor A
OHDNGLAN_01155	gene	108				
OHDNGLAN_01155	mRNA	108				
OHDNGLAN_01155	rRNA	108				5S ribosomal RNA
OHDNGLAN_01156	gene	2893				
OHDNGLAN_01156	mRNA	2893				
OHDNGLAN_01156	rRNA	2893				23S ribosomal RNA
OHDNGLAN_01157	gene	76				
OHDNGLAN_01157	mRNA	76				
OHDNGLAN_01157	tRNA	76				tRNA-Glu(ttc)
OHDNGLAN_01158	gene	1536				
OHDNGLAN_01158	mRNA	1536				
OHDNGLAN_01158	rRNA	1536				16S ribosomal RNA
OHDNGLAN_01159	gene	77				
OHDNGLAN_01159	mRNA	77				
OHDNGLAN_01159	tRNA	77				tRNA-Pro(tgg)
OHDNGLAN_01160	gene	76				
OHDNGLAN_01160	mRNA	76				
OHDNGLAN_01160	tRNA	76				tRNA-His(gtg)
OHDNGLAN_01161	gene	77				
OHDNGLAN_01161	mRNA	77				
OHDNGLAN_01161	tRNA	77				tRNA-Arg(ccg)
OHDNGLAN_01162	gene	2136	rlmL			
OHDNGLAN_01162	mRNA	2136	rlmL			
OHDNGLAN_01162	CDS	2136	rlmL		COG0116	Ribosomal RNA large subunit methyltransferase K/L
OHDNGLAN_01163	gene	77				
OHDNGLAN_01163	mRNA	77				
OHDNGLAN_01163	tRNA	77				tRNA-Met(cat)
OHDNGLAN_01164	gene	1110	mltA			
OHDNGLAN_01164	mRNA	1110	mltA			
OHDNGLAN_01164	CDS	1110	mltA	4.2.2.-	COG2821	Membrane-bound lytic murein transglycosylase A
OHDNGLAN_01165	gene	786	tcdA			
OHDNGLAN_01165	mRNA	786	tcdA			
OHDNGLAN_01165	CDS	786	tcdA	6.1.-.-	COG1179	tRNA threonylcarbamoyladenosine dehydratase
OHDNGLAN_01166	gene	1002	znuA			
OHDNGLAN_01166	mRNA	1002	znuA			
OHDNGLAN_01166	CDS	1002	znuA		COG4531	High-affinity zinc uptake system protein ZnuA
OHDNGLAN_01167	gene	507				
OHDNGLAN_01167	mRNA	507				
OHDNGLAN_01167	CDS	507				hypothetical protein
OHDNGLAN_01168	gene	1362	mpl			
OHDNGLAN_01168	mRNA	1362	mpl			
OHDNGLAN_01168	CDS	1362	mpl	6.3.2.45	COG0773	UDP-N-acetylmuramate--L-alanyl-gamma-D-glutamyl-meso-2,6-diaminoheptandioate ligase
OHDNGLAN_01169	gene	1188	metC			
OHDNGLAN_01169	mRNA	1188	metC			
OHDNGLAN_01169	CDS	1188	metC	4.4.1.13	COG0626	Cystathionine beta-lyase MetC
OHDNGLAN_01170	gene	603	ahpC			
OHDNGLAN_01170	mRNA	603	ahpC			
OHDNGLAN_01170	CDS	603	ahpC	1.11.1.15	COG0450	Alkyl hydroperoxide reductase C
OHDNGLAN_01171	gene	558	pgsA			
OHDNGLAN_01171	mRNA	558	pgsA			
OHDNGLAN_01171	CDS	558	pgsA	2.7.8.5	COG0558	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase
OHDNGLAN_01172	gene	76				
OHDNGLAN_01172	mRNA	76				
OHDNGLAN_01172	tRNA	76				tRNA-Gly(gcc)
OHDNGLAN_01173	gene	87				
OHDNGLAN_01173	mRNA	87				
OHDNGLAN_01173	tRNA	87				tRNA-Leu(taa)
OHDNGLAN_01174	gene	76				
OHDNGLAN_01174	mRNA	76				
OHDNGLAN_01174	tRNA	76				tRNA-Lys(ttt)
OHDNGLAN_01175	gene	531	ppa			
OHDNGLAN_01175	mRNA	531	ppa			
OHDNGLAN_01175	CDS	531	ppa	3.6.1.1	COG0221	Inorganic pyrophosphatase
OHDNGLAN_01176	gene	1317	ghxP			
OHDNGLAN_01176	mRNA	1317	ghxP			
OHDNGLAN_01176	CDS	1317	ghxP		COG2252	Guanine/hypoxanthine permease GhxP
OHDNGLAN_01177	gene	642	udk			
OHDNGLAN_01177	mRNA	642	udk			
OHDNGLAN_01177	CDS	642	udk	2.7.1.48		Uridine kinase
OHDNGLAN_01178	gene	588	dcd			
OHDNGLAN_01178	mRNA	588	dcd			
OHDNGLAN_01178	CDS	588	dcd	3.5.4.13	COG0717	dCTP deaminase
OHDNGLAN_01179	gene	1176				
OHDNGLAN_01179	mRNA	1176				
OHDNGLAN_01179	CDS	1176				hypothetical protein
OHDNGLAN_01180	gene	1209	sotB			
OHDNGLAN_01180	mRNA	1209	sotB			
OHDNGLAN_01180	CDS	1209	sotB		COG2814	Sugar efflux transporter
OHDNGLAN_01181	gene	1515	der			
OHDNGLAN_01181	mRNA	1515	der			
OHDNGLAN_01181	CDS	1515	der		COG1160	GTPase Der
OHDNGLAN_01182	gene	77				
OHDNGLAN_01182	mRNA	77				
OHDNGLAN_01182	tRNA	77				tRNA-Asp(gtc)
OHDNGLAN_01183	gene	77				
OHDNGLAN_01183	mRNA	77				
OHDNGLAN_01183	tRNA	77				tRNA-Asp(gtc)
OHDNGLAN_01184	gene	768	dnaQ			
OHDNGLAN_01184	mRNA	768	dnaQ			
OHDNGLAN_01184	CDS	768	dnaQ	2.7.7.7	COG0847	DNA polymerase III subunit epsilon
OHDNGLAN_01185	gene	465	rnhA			
OHDNGLAN_01185	mRNA	465	rnhA			
OHDNGLAN_01185	CDS	465	rnhA	3.1.26.4	COG0328	Ribonuclease HI
OHDNGLAN_01186	gene	1092				
OHDNGLAN_01186	mRNA	1092				
OHDNGLAN_01186	CDS	1092				hypothetical protein
OHDNGLAN_01187	gene	1146	nagA			
OHDNGLAN_01187	mRNA	1146	nagA			
OHDNGLAN_01187	CDS	1146	nagA	3.5.1.25	COG1820	N-acetylglucosamine-6-phosphate deacetylase
OHDNGLAN_01188	gene	813	nagB			
OHDNGLAN_01188	mRNA	813	nagB			
OHDNGLAN_01188	CDS	813	nagB	3.5.99.6	COG0363	Glucosamine-6-phosphate deaminase
OHDNGLAN_01189	gene	882	nanA			
OHDNGLAN_01189	mRNA	882	nanA			
OHDNGLAN_01189	CDS	882	nanA	4.1.3.3	COG0329	N-acetylneuraminate lyase
OHDNGLAN_01190	gene	867	ybbH			
OHDNGLAN_01190	mRNA	867	ybbH			
OHDNGLAN_01190	CDS	867	ybbH		COG1737	putative HTH-type transcriptional regulator YbbH
OHDNGLAN_01191	gene	903	nanK			
OHDNGLAN_01191	mRNA	903	nanK			
OHDNGLAN_01191	CDS	903	nanK	2.7.1.60	COG1940	N-acetylmannosamine kinase
OHDNGLAN_01192	gene	687	nanE			
OHDNGLAN_01192	mRNA	687	nanE			
OHDNGLAN_01192	CDS	687	nanE	5.1.3.9	COG3010	Putative N-acetylmannosamine-6-phosphate 2-epimerase
OHDNGLAN_01193	gene	990	siaP			
OHDNGLAN_01193	mRNA	990	siaP			
OHDNGLAN_01193	CDS	990	siaP		COG1638	Sialic acid-binding periplasmic protein SiaP
OHDNGLAN_01194	gene	1851	siaT			
OHDNGLAN_01194	mRNA	1851	siaT			
OHDNGLAN_01194	CDS	1851	siaT		COG1593	Sialic acid TRAP transporter permease protein SiaT
OHDNGLAN_01195	gene	1128	nanM			
OHDNGLAN_01195	mRNA	1128	nanM			
OHDNGLAN_01195	CDS	1128	nanM	5.1.3.24	COG3055	N-acetylneuraminate epimerase
OHDNGLAN_01196	gene	435				
OHDNGLAN_01196	mRNA	435				
OHDNGLAN_01196	CDS	435				hypothetical protein
OHDNGLAN_01197	gene	888	hflC			
OHDNGLAN_01197	mRNA	888	hflC			
OHDNGLAN_01197	CDS	888	hflC		COG0330	Modulator of FtsH protease HflC
OHDNGLAN_01198	gene	1221	hflK			
OHDNGLAN_01198	mRNA	1221	hflK			
OHDNGLAN_01198	CDS	1221	hflK		COG0330	Modulator of FtsH protease HflK
OHDNGLAN_01199	gene	708				
OHDNGLAN_01199	mRNA	708				
OHDNGLAN_01199	CDS	708				hypothetical protein
OHDNGLAN_01200	gene	1332	dcuB			
OHDNGLAN_01200	mRNA	1332	dcuB			
OHDNGLAN_01200	CDS	1332	dcuB		COG2704	Anaerobic C4-dicarboxylate transporter DcuB
OHDNGLAN_01201	gene	231	acpP			
OHDNGLAN_01201	mRNA	231	acpP			
OHDNGLAN_01201	CDS	231	acpP		COG0236	Acyl carrier protein
OHDNGLAN_01202	gene	729	fabG			
OHDNGLAN_01202	mRNA	729	fabG			
OHDNGLAN_01202	CDS	729	fabG	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
OHDNGLAN_01203	gene	939	fabD			
OHDNGLAN_01203	mRNA	939	fabD			
OHDNGLAN_01203	CDS	939	fabD	2.3.1.39	COG0331	Malonyl CoA-acyl carrier protein transacylase
OHDNGLAN_01204	gene	951	fabH			
OHDNGLAN_01204	mRNA	951	fabH			
OHDNGLAN_01204	CDS	951	fabH	2.3.1.180	COG0332	3-oxoacyl-[acyl-carrier-protein] synthase 3
OHDNGLAN_01205	gene	171	rpmF			
OHDNGLAN_01205	mRNA	171	rpmF			
OHDNGLAN_01205	CDS	171	rpmF		COG0333	50S ribosomal protein L32
OHDNGLAN_01206	gene	525	yceD			
OHDNGLAN_01206	mRNA	525	yceD			
OHDNGLAN_01206	CDS	525	yceD		COG1399	Large ribosomal RNA subunit accumulation protein YceD
OHDNGLAN_01207	gene	873	psd			
OHDNGLAN_01207	mRNA	873	psd			
OHDNGLAN_01207	CDS	873	psd	4.1.1.65	COG0688	Phosphatidylserine decarboxylase proenzyme
OHDNGLAN_01208	gene	1371	gor			
OHDNGLAN_01208	mRNA	1371	gor			
OHDNGLAN_01208	CDS	1371	gor	1.8.1.7	COG1249	Glutathione reductase
OHDNGLAN_01209	gene	600				
OHDNGLAN_01209	mRNA	600				
OHDNGLAN_01209	CDS	600				hypothetical protein
OHDNGLAN_01210	gene	312	bolA			
OHDNGLAN_01210	mRNA	312	bolA			
OHDNGLAN_01210	CDS	312	bolA		COG0271	DNA-binding transcriptional regulator BolA
OHDNGLAN_01211	gene	1344	nqrA			
OHDNGLAN_01211	mRNA	1344	nqrA			
OHDNGLAN_01211	CDS	1344	nqrA	7.2.1.1	COG1726	Na(+)-translocating NADH-quinone reductase subunit A
OHDNGLAN_01212	gene	1236	nqrB			
OHDNGLAN_01212	mRNA	1236	nqrB			
OHDNGLAN_01212	CDS	1236	nqrB	7.2.1.1	COG1805	Na(+)-translocating NADH-quinone reductase subunit B
OHDNGLAN_01213	gene	735	nqrC			
OHDNGLAN_01213	mRNA	735	nqrC			
OHDNGLAN_01213	CDS	735	nqrC	7.2.1.1	COG2869	Na(+)-translocating NADH-quinone reductase subunit C
OHDNGLAN_01214	gene	627	nqrD			
OHDNGLAN_01214	mRNA	627	nqrD			
OHDNGLAN_01214	CDS	627	nqrD	7.2.1.1	COG1347	Na(+)-translocating NADH-quinone reductase subunit D
OHDNGLAN_01215	gene	597	nqrE			
OHDNGLAN_01215	mRNA	597	nqrE			
OHDNGLAN_01215	CDS	597	nqrE	7.2.1.1	COG2209	Na(+)-translocating NADH-quinone reductase subunit E
OHDNGLAN_01216	gene	1236	nqrF			
OHDNGLAN_01216	mRNA	1236	nqrF			
OHDNGLAN_01216	CDS	1236	nqrF	7.2.1.1	COG2871	Na(+)-translocating NADH-quinone reductase subunit F
OHDNGLAN_01217	gene	1041	apbE			
OHDNGLAN_01217	mRNA	1041	apbE			
OHDNGLAN_01217	CDS	1041	apbE	2.7.1.180	COG1477	FAD:protein FMN transferase
OHDNGLAN_01218	gene	261				
OHDNGLAN_01218	mRNA	261				
OHDNGLAN_01218	CDS	261				hypothetical protein
OHDNGLAN_01219	gene	1152	mnmA			
OHDNGLAN_01219	mRNA	1152	mnmA			
OHDNGLAN_01219	CDS	1152	mnmA	2.8.1.13	COG0482	tRNA-specific 2-thiouridylase MnmA
OHDNGLAN_01220	gene	735	yfiH			
OHDNGLAN_01220	mRNA	735	yfiH			
OHDNGLAN_01220	CDS	735	yfiH	1.10.3.-	COG1496	Polyphenol oxidase
OHDNGLAN_01221	gene	975	rluD			
OHDNGLAN_01221	mRNA	975	rluD			
OHDNGLAN_01221	CDS	975	rluD	5.4.99.23	COG0564	Ribosomal large subunit pseudouridine synthase D
OHDNGLAN_01222	gene	789	bamD			
OHDNGLAN_01222	mRNA	789	bamD			
OHDNGLAN_01222	CDS	789	bamD		COG4105	Outer membrane protein assembly factor BamD
OHDNGLAN_01223	gene	228				
OHDNGLAN_01223	mRNA	228				
OHDNGLAN_01223	CDS	228				hypothetical protein
OHDNGLAN_01224	gene	483	pe			
OHDNGLAN_01224	mRNA	483	pe			
OHDNGLAN_01224	CDS	483	pe			Surface-adhesin protein E
OHDNGLAN_01225	gene	744	pflA			
OHDNGLAN_01225	mRNA	744	pflA			
OHDNGLAN_01225	CDS	744	pflA	1.97.1.4	COG1180	Pyruvate formate-lyase 1-activating enzyme
OHDNGLAN_01226	gene	2313	pflB			
OHDNGLAN_01226	mRNA	2313	pflB			
OHDNGLAN_01226	CDS	2313	pflB	2.3.1.54	COG1882	Formate acetyltransferase 1
OHDNGLAN_01227	gene	855	focA			
OHDNGLAN_01227	mRNA	855	focA			
OHDNGLAN_01227	CDS	855	focA		COG2116	putative formate transporter 1
OHDNGLAN_01228	gene	915	nagK			
OHDNGLAN_01228	mRNA	915	nagK			
OHDNGLAN_01228	CDS	915	nagK	2.7.1.59	COG1940	N-acetyl-D-glucosamine kinase
OHDNGLAN_01229	gene	1440	alsT_2			
OHDNGLAN_01229	mRNA	1440	alsT_2			
OHDNGLAN_01229	CDS	1440	alsT_2		COG1115	Amino-acid carrier protein AlsT
OHDNGLAN_01230	gene	828				
OHDNGLAN_01230	mRNA	828				
OHDNGLAN_01230	CDS	828		3.1.2.12	COG0627	S-formylglutathione hydrolase
OHDNGLAN_01231	gene	1137	frmA			
OHDNGLAN_01231	mRNA	1137	frmA			
